"1","1475315718","2016-09-30","23:55:18","151.950000",""
"2","1475315423","2016-09-30","23:50:23","176.140000",""
"3","1475315124","2016-09-30","23:45:24","177.540000",""
"4","1475314821","2016-09-30","23:40:21","167.560000",""
"5","1475314522","2016-09-30","23:35:22","177.810000",""
"6","1475314227","2016-09-30","23:30:27","140.580000",""
"7","1475313921","2016-09-30","23:25:21","171.630000",""
"8","1475313621","2016-09-30","23:20:21","166.840000",""
"9","1475313321","2016-09-30","23:15:21","151.930000",""
"10","1475313024","2016-09-30","23:10:24","173.830000",""
"11","1475312722","2016-09-30","23:05:22","151.690000",""
"12","1475312426","2016-09-30","23:00:26","168.380000",""
"13","1475312123","2016-09-30","22:55:23","91.280000",""
"14","1475311823","2016-09-30","22:50:23","124.020000",""
"15","1475311522","2016-09-30","22:45:22","120.720000",""
"16","1475311225","2016-09-30","22:40:25","147.660000",""
"17","1475310922","2016-09-30","22:35:22","167.920000",""
"18","1475310623","2016-09-30","22:30:23","112.550000",""
"19","1475310319","2016-09-30","22:25:19","132.280000",""
"20","1475310019","2016-09-30","22:20:19","106.890000",""
"21","1475309719","2016-09-30","22:15:19","172.540000",""
"22","1475309423","2016-09-30","22:10:23","87.970000",""
"23","1475309124","2016-09-30","22:05:24","150.410000",""
"24","1475308820","2016-09-30","22:00:20","102.630000",""
"25","1475308522","2016-09-30","21:55:22","154.940000",""
"26","1475308221","2016-09-30","21:50:21","87.880000",""
"27","1475307921","2016-09-30","21:45:21","96.520000",""
"28","1475307625","2016-09-30","21:40:25","98.150000",""
"29","1475307320","2016-09-30","21:35:20","160.240000",""
"30","1475307023","2016-09-30","21:30:23","131.500000",""
"31","1475306719","2016-09-30","21:25:19","133.100000",""
"32","1475306420","2016-09-30","21:20:20","126.640000",""
"33","1475306120","2016-09-30","21:15:20","155.310000",""
"34","1475305819","2016-09-30","21:10:19","126.270000",""
"35","1475305520","2016-09-30","21:05:20","152.170000",""
"36","1475305221","2016-09-30","21:00:21","124.520000",""
"37","1475304921","2016-09-30","20:55:21","17.290000",""
"38","1475304629","2016-09-30","20:50:29","61.370000",""
"39","1475304323","2016-09-30","20:45:23","57.310000",""
"40","1475304024","2016-09-30","20:40:24","125.440000",""
"41","1475303723","2016-09-30","20:35:23","85.150000",""
"42","1475303121","2016-09-30","20:25:21","70.910000",""
"43","1475302821","2016-09-30","20:20:21","71.820000",""
"44","1475302526","2016-09-30","20:15:26","88.880000",""
"45","1475302223","2016-09-30","20:10:23","195.560000",""
"46","1475301923","2016-09-30","20:05:23","114.920000",""
"47","1475301629","2016-09-30","20:00:29","9.670000",""
"48","1475301328","2016-09-30","19:55:28","100.140000",""
"49","1475301020","2016-09-30","19:50:20","18.920000",""
"50","1475300719","2016-09-30","19:45:19","67.590000",""
"51","1475300422","2016-09-30","19:40:22","39.340000",""
"52","1475300122","2016-09-30","19:35:22","127.230000",""
"53","1475299823","2016-09-30","19:30:23","114.030000",""
"54","1475299524","2016-09-30","19:25:24","88.490000",""
"55","1475299224","2016-09-30","19:20:24","88.590000",""
"56","1475298921","2016-09-30","19:15:21","92.810000",""
"57","1475298321","2016-09-30","19:05:21","124.910000",""
"58","1475298019","2016-09-30","19:00:19","137.620000",""
"59","1475297720","2016-09-30","18:55:20","87.840000",""
"60","1475297421","2016-09-30","18:50:21","30.180000",""
"61","1475297124","2016-09-30","18:45:24","177.350000",""
"62","1475296821","2016-09-30","18:40:21","132.610000",""
"63","1475296521","2016-09-30","18:35:21","116.810000",""
"64","1475296221","2016-09-30","18:30:21","159.420000",""
"65","1475295920","2016-09-30","18:25:20","154.960000",""
"66","1475295623","2016-09-30","18:20:23","127.560000",""
"67","1475295319","2016-09-30","18:15:19","146.070000",""
"68","1475295020","2016-09-30","18:10:20","86.220000",""
"69","1475294720","2016-09-30","18:05:20","29.070000",""
"70","1475294430","2016-09-30","18:00:30","61.710000",""
"71","1475294121","2016-09-30","17:55:21","97.540000",""
"72","1475293821","2016-09-30","17:50:21","122.210000",""
"73","1475293525","2016-09-30","17:45:25","84.760000",""
"74","1475293224","2016-09-30","17:40:24","55.090000",""
"75","1475292920","2016-09-30","17:35:20","73.160000",""
"76","1475292625","2016-09-30","17:30:25","45.770000",""
"77","1475292321","2016-09-30","17:25:21","347.320000",""
"78","1475292019","2016-09-30","17:20:19","124.970000",""
"79","1475291721","2016-09-30","17:15:21","83.830000",""
"80","1475291420","2016-09-30","17:10:20","20.860000",""
"81","1475291121","2016-09-30","17:05:21","69.420000",""
"82","1475290821","2016-09-30","17:00:21","98.050000",""
"83","1475290520","2016-09-30","16:55:20","347.600000",""
"84","1475290222","2016-09-30","16:50:22","33.250000",""
"85","1475289918","2016-09-30","16:45:18","22.510000",""
"86","1475289623","2016-09-30","16:40:23","0.160000",""
"87","1475289322","2016-09-30","16:35:22","48.670000",""
"88","1475289019","2016-09-30","16:30:19","359.230000",""
"89","1475288719","2016-09-30","16:25:19","359.930000",""
"90","1475288422","2016-09-30","16:20:22","10.350000",""
"91","1475288121","2016-09-30","16:15:21","33.940000",""
"92","1475287821","2016-09-30","16:10:21","23.980000",""
"93","1475287521","2016-09-30","16:05:21","15.590000",""
"94","1475287223","2016-09-30","16:00:23","24.370000",""
"95","1475286926","2016-09-30","15:55:26","19.600000",""
"96","1475286622","2016-09-30","15:50:22","85.310000",""
"97","1475286325","2016-09-30","15:45:25","26.580000",""
"98","1475286024","2016-09-30","15:40:24","353.840000",""
"99","1475285726","2016-09-30","15:35:26","79.150000",""
"100","1475285432","2016-09-30","15:30:32","21.430000",""
"101","1475285122","2016-09-30","15:25:22","51.490000",""
"102","1475284821","2016-09-30","15:20:21","14.710000",""
"103","1475284522","2016-09-30","15:15:22","39.250000",""
"104","1475284219","2016-09-30","15:10:19","355.780000",""
"105","1475283925","2016-09-30","15:05:25","18.650000",""
"106","1475283621","2016-09-30","15:00:21","65.800000",""
"107","1475283323","2016-09-30","14:55:23","43.880000",""
"108","1475283020","2016-09-30","14:50:20","78.630000",""
"109","1475282719","2016-09-30","14:45:19","15.720000",""
"110","1475282422","2016-09-30","14:40:22","359.920000",""
"111","1475282119","2016-09-30","14:35:19","313.450000",""
"112","1475281519","2016-09-30","14:25:19","84.300000",""
"113","1475281220","2016-09-30","14:20:20","35.700000",""
"114","1475280922","2016-09-30","14:15:22","36.080000",""
"115","1475280622","2016-09-30","14:10:22","40.660000",""
"116","1475280320","2016-09-30","14:05:20","49.910000",""
"117","1475280024","2016-09-30","14:00:24","43.520000",""
"118","1475279721","2016-09-30","13:55:21","45.500000",""
"119","1475279423","2016-09-30","13:50:23","30.200000",""
"120","1475279124","2016-09-30","13:45:24","78.660000",""
"121","1475278820","2016-09-30","13:40:20","45.320000",""
"122","1475278522","2016-09-30","13:35:22","31.780000",""
"123","1475278224","2016-09-30","13:30:24","87.520000",""
"124","1475277921","2016-09-30","13:25:21","17.920000",""
"125","1475277621","2016-09-30","13:20:21","329.980000",""
"126","1475277326","2016-09-30","13:15:26","32.850000",""
"127","1475277023","2016-09-30","13:10:23","17.280000",""
"128","1475276720","2016-09-30","13:05:20","91.940000",""
"129","1475276419","2016-09-30","13:00:19","348.300000",""
"130","1475276129","2016-09-30","12:55:29","26.840000",""
"131","1475275820","2016-09-30","12:50:20","76.020000",""
"132","1475275523","2016-09-30","12:45:23","24.320000",""
"133","1475275219","2016-09-30","12:40:19","57.210000",""
"134","1475274920","2016-09-30","12:35:20","42.010000",""
"135","1475274626","2016-09-30","12:30:26","247.260000",""
"136","1475274322","2016-09-30","12:25:22","100.400000",""
"137","1475274018","2016-09-30","12:20:18","15.960000",""
"138","1475273724","2016-09-30","12:15:24","25.820000",""
"139","1475273420","2016-09-30","12:10:20","12.600000",""
"140","1475273118","2016-09-30","12:05:18","10.510000",""
"141","1475272821","2016-09-30","12:00:21","29.540000",""
"142","1475272520","2016-09-30","11:55:20","37.950000",""
"143","1475272227","2016-09-30","11:50:27","64.160000",""
"144","1475271922","2016-09-30","11:45:22","66.440000",""
"145","1475271620","2016-09-30","11:40:20","66.690000",""
"146","1475271320","2016-09-30","11:35:20","12.810000",""
"147","1475270719","2016-09-30","11:25:19","25.530000",""
"148","1475270422","2016-09-30","11:20:22","43.400000",""
"149","1475270118","2016-09-30","11:15:18","3.230000",""
"150","1475269821","2016-09-30","11:10:21","29.360000",""
"151","1475269523","2016-09-30","11:05:23","22.920000",""
"152","1475269222","2016-09-30","11:00:22","45.720000",""
"153","1475268924","2016-09-30","10:55:24","28.730000",""
"154","1475268624","2016-09-30","10:50:24","1.460000",""
"155","1475268319","2016-09-30","10:45:19","74.860000",""
"156","1475268022","2016-09-30","10:40:22","87.580000",""
"157","1475267729","2016-09-30","10:35:29","17.310000",""
"158","1475267423","2016-09-30","10:30:23","67.610000",""
"159","1475267124","2016-09-30","10:25:24","307.000000",""
"160","1475266819","2016-09-30","10:20:19","45.900000",""
"161","1475266520","2016-09-30","10:15:20","74.730000",""
"162","1475266219","2016-09-30","10:10:19","28.220000",""
"163","1475265925","2016-09-30","10:05:25","77.790000",""
"164","1475265623","2016-09-30","10:00:23","0.130000",""
"165","1475265321","2016-09-30","09:55:21","61.890000",""
"166","1475265028","2016-09-30","09:50:28","26.070000",""
"167","1475264726","2016-09-30","09:45:26","61.460000",""
"168","1475264423","2016-09-30","09:40:23","336.470000",""
"169","1475264122","2016-09-30","09:35:22","349.820000",""
"170","1475263821","2016-09-30","09:30:21","27.130000",""
"171","1475263543","2016-09-30","09:25:43","43.660000",""
"172","1475263222","2016-09-30","09:20:22","20.620000",""
"173","1475262924","2016-09-30","09:15:24","15.650000",""
"174","1475262624","2016-09-30","09:10:24","0.160000",""
"175","1475262324","2016-09-30","09:05:24","12.940000",""
"176","1475262022","2016-09-30","09:00:22","54.210000",""
"177","1475261723","2016-09-30","08:55:23","21.780000",""
"178","1475261425","2016-09-30","08:50:25","46.880000",""
"179","1475261122","2016-09-30","08:45:22","121.720000",""
"180","1475260821","2016-09-30","08:40:21","114.800000",""
"181","1475260524","2016-09-30","08:35:24","71.410000",""
"182","1475260221","2016-09-30","08:30:21","82.540000",""
"183","1475259921","2016-09-30","08:25:21","95.920000",""
"184","1475259622","2016-09-30","08:20:22","81.730000",""
"185","1475259322","2016-09-30","08:15:22","51.200000",""
"186","1475259023","2016-09-30","08:10:23","79.050000",""
"187","1475258720","2016-09-30","08:05:20","113.480000",""
"188","1475258421","2016-09-30","08:00:21","102.020000",""
"189","1475258140","2016-09-30","07:55:40","123.390000",""
"190","1475257820","2016-09-30","07:50:20","112.390000",""
"191","1475257520","2016-09-30","07:45:20","141.080000",""
"192","1475257222","2016-09-30","07:40:22","120.420000",""
"193","1475256920","2016-09-30","07:35:20","97.130000",""
"194","1475256623","2016-09-30","07:30:23","161.370000",""
"195","1475256324","2016-09-30","07:25:24","117.740000",""
"196","1475256022","2016-09-30","07:20:22","125.160000",""
"197","1475255725","2016-09-30","07:15:25","89.990000",""
"198","1475255423","2016-09-30","07:10:23","120.700000",""
"199","1475255126","2016-09-30","07:05:26","97.510000",""
"200","1475254824","2016-09-30","07:00:24","166.140000",""
"201","1475254523","2016-09-30","06:55:23","177.230000",""
"202","1475254220","2016-09-30","06:50:20","163.010000",""
"203","1475253921","2016-09-30","06:45:21","142.770000",""
"204","1475253623","2016-09-30","06:40:23","160.360000",""
"205","1475253322","2016-09-30","06:35:22","172.180000",""
"206","1475253021","2016-09-30","06:30:21","176.460000",""
"207","1475252722","2016-09-30","06:25:22","158.210000",""
"208","1475252423","2016-09-30","06:20:23","203.650000",""
"209","1475252124","2016-09-30","06:15:24","157.040000",""
"210","1475251820","2016-09-30","06:10:20","176.790000",""
"211","1475251522","2016-09-30","06:05:22","177.440000",""
"212","1475251221","2016-09-30","06:00:21","156.330000",""
"213","1475250924","2016-09-30","05:55:24","172.550000",""
"214","1475250620","2016-09-30","05:50:20","173.570000",""
"215","1475250323","2016-09-30","05:45:23","170.350000",""
"216","1475250027","2016-09-30","05:40:27","178.840000",""
"217","1475249719","2016-09-30","05:35:19","170.130000",""
"218","1475249423","2016-09-30","05:30:23","181.380000",""
"219","1475249124","2016-09-30","05:25:24","165.230000",""
"220","1475248823","2016-09-30","05:20:23","183.850000",""
"221","1475248520","2016-09-30","05:15:20","149.040000",""
"222","1475248218","2016-09-30","05:10:18","163.800000",""
"223","1475247919","2016-09-30","05:05:19","155.120000",""
"224","1475247623","2016-09-30","05:00:23","165.660000",""
"225","1475247321","2016-09-30","04:55:21","196.050000",""
"226","1475247020","2016-09-30","04:50:20","163.130000",""
"227","1475246720","2016-09-30","04:45:20","169.620000",""
"228","1475246418","2016-09-30","04:40:18","172.940000",""
"229","1475246123","2016-09-30","04:35:23","151.300000",""
"230","1475245819","2016-09-30","04:30:19","158.940000",""
"231","1475245222","2016-09-30","04:20:22","156.980000",""
"232","1475244922","2016-09-30","04:15:22","156.640000",""
"233","1475244624","2016-09-30","04:10:24","154.490000",""
"234","1475244319","2016-09-30","04:05:19","179.340000",""
"235","1475244022","2016-09-30","04:00:22","176.760000",""
"236","1475243723","2016-09-30","03:55:23","171.900000",""
"237","1475243421","2016-09-30","03:50:21","162.170000",""
"238","1475243119","2016-09-30","03:45:19","163.110000",""
"239","1475242818","2016-09-30","03:40:18","170.950000",""
"240","1475242524","2016-09-30","03:35:24","163.760000",""
"241","1475242222","2016-09-30","03:30:22","165.120000",""
"242","1475241919","2016-09-30","03:25:19","164.590000",""
"243","1475241626","2016-09-30","03:20:26","119.020000",""
"244","1475241319","2016-09-30","03:15:19","167.670000",""
"245","1475241020","2016-09-30","03:10:20","159.390000",""
"246","1475240721","2016-09-30","03:05:21","155.240000",""
"247","1475240423","2016-09-30","03:00:23","165.860000",""
"248","1475240124","2016-09-30","02:55:24","155.660000",""
"249","1475239822","2016-09-30","02:50:22","167.420000",""
"250","1475239520","2016-09-30","02:45:20","162.370000",""
"251","1475239222","2016-09-30","02:40:22","161.630000",""
"252","1475238925","2016-09-30","02:35:25","173.600000",""
"253","1475238634","2016-09-30","02:30:34","166.460000",""
"254","1475238321","2016-09-30","02:25:21","167.690000",""
"255","1475238019","2016-09-30","02:20:19","159.000000",""
"256","1475237721","2016-09-30","02:15:21","178.010000",""
"257","1475237426","2016-09-30","02:10:26","155.310000",""
"258","1475236823","2016-09-30","02:00:23","183.450000",""
"259","1475236525","2016-09-30","01:55:25","186.450000",""
"260","1475236225","2016-09-30","01:50:25","193.230000",""
"261","1475235925","2016-09-30","01:45:25","182.880000",""
"262","1475235621","2016-09-30","01:40:21","182.560000",""
"263","1475235331","2016-09-30","01:35:31","184.630000",""
"264","1475235022","2016-09-30","01:30:22","182.220000",""
"265","1475234722","2016-09-30","01:25:22","185.620000",""
"266","1475234421","2016-09-30","01:20:21","187.640000",""
"267","1475234121","2016-09-30","01:15:21","187.260000",""
"268","1475233822","2016-09-30","01:10:22","179.720000",""
"269","1475233521","2016-09-30","01:05:21","182.410000",""
"270","1475233222","2016-09-30","01:00:22","184.470000",""
"271","1475232920","2016-09-30","00:55:20","193.760000",""
"272","1475232622","2016-09-30","00:50:22","180.460000",""
"273","1475232322","2016-09-30","00:45:22","177.780000",""
"274","1475232025","2016-09-30","00:40:25","156.180000",""
"275","1475231723","2016-09-30","00:35:23","147.310000",""
"276","1475231423","2016-09-30","00:30:23","161.370000",""
"277","1475231119","2016-09-30","00:25:19","178.590000",""
"278","1475229922","2016-09-30","00:05:22","162.310000",""
"279","1475229622","2016-09-30","00:00:22","154.540000",""
"280","1475229326","2016-09-29","23:55:26","177.390000",""
"281","1475229023","2016-09-29","23:50:23","176.780000",""
"282","1475228726","2016-09-29","23:45:26","158.750000",""
"283","1475228421","2016-09-29","23:40:21","137.710000",""
"284","1475228124","2016-09-29","23:35:24","104.950000",""
"285","1475227824","2016-09-29","23:30:24","120.200000",""
"286","1475227519","2016-09-29","23:25:19","112.450000",""
"287","1475227222","2016-09-29","23:20:22","122.970000",""
"288","1475226922","2016-09-29","23:15:22","101.180000",""
"289","1475226622","2016-09-29","23:10:22","141.870000",""
"290","1475226323","2016-09-29","23:05:23","120.550000",""
"291","1475226025","2016-09-29","23:00:25","144.190000",""
"292","1475225720","2016-09-29","22:55:20","139.800000",""
"293","1475225419","2016-09-29","22:50:19","140.920000",""
"294","1475225131","2016-09-29","22:45:31","147.610000",""
"295","1475224823","2016-09-29","22:40:23","113.780000",""
"296","1475224519","2016-09-29","22:35:19","123.030000",""
"297","1475224222","2016-09-29","22:30:22","173.730000",""
"298","1475223919","2016-09-29","22:25:19","91.430000",""
"299","1475223622","2016-09-29","22:20:22","109.740000",""
"300","1475223322","2016-09-29","22:15:22","143.530000",""
"301","1475223021","2016-09-29","22:10:21","146.760000",""
"302","1475222720","2016-09-29","22:05:20","158.350000",""
"303","1475222426","2016-09-29","22:00:26","166.050000",""
"304","1475222120","2016-09-29","21:55:20","151.820000",""
"305","1475221832","2016-09-29","21:50:32","152.520000",""
"306","1475221528","2016-09-29","21:45:28","127.820000",""
"307","1475221220","2016-09-29","21:40:20","157.580000",""
"308","1475220921","2016-09-29","21:35:21","172.960000",""
"309","1475220621","2016-09-29","21:30:21","143.820000",""
"310","1475220322","2016-09-29","21:25:22","154.030000",""
"311","1475220021","2016-09-29","21:20:21","165.930000",""
"312","1475219723","2016-09-29","21:15:23","139.820000",""
"313","1475219420","2016-09-29","21:10:20","166.070000",""
"314","1475219126","2016-09-29","21:05:26","116.160000",""
